path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230928_00665_00770_0222_NoWaves_Cardiff_Encinitas,20230928,665,770,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231013_00573_00768_1437_NoWaves_Torrey_Encinitas,20231013,573,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20231101_00567_00769_1656_NoWaves_Torrey_Encinitas,20231101,567,769,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231213_00664_00769_1418_NoWaves_Cardiff_SanElijo_Encinitas_miniRanger,20231213,664,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger,20231228,567,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240111_00680_00769_1420_NoWaves_SanElijo_Encinitas_miniRanger_epoch2010_geoid12b,20240111,680,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240129_00638_00769_1539_NoWaves_Solana_Cardiff_Encinitas_miniRanger,20240129,638,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240209_00664_00769_1349_NoWaves_Cardiff_SCarlsbad_miniRanger,20240209,664,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240221_00680_00769_1257_NoWaves_NCardiff_Encinitas_miniRanger,20240221,680,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240226_00678_00769_1424_NoWaves_SanElijo_Encinitas_miniranger,20240226,678,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240307_00679_00769_1217_NoWaves_SanElijo_Encinitas_miniRanger,20240307,679,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240308_00632_00832_1202_NoWaves_Solana_and_SCarlsbad_miniRanger,20240308,632,832,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240314_00680_00769_0633_NoWaves_Cardiff_SouthCarlsbad_miniRanger,20240314,680,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240321_00677_00769_1233_NoWaves_SanElijo_Encinitas_miniRanger,20240321,677,769,Encinitas,MiniRanger_ATV
